,_id,price,type,title,mobile,address,city,age,url,rooms,bathrooms,m2,elevator,floor,balcony,terrace,heating,air_conditioning,parking,pool,id,transfer_taxes,insurance,ibi,community,maintenance,costs,amount_to_pay,total_mortgage,monthly_mortgage,incomes,rentability,group,percentile
20630,6407c4bd4d7c3f56aba5574f,150000,Piso,Piso con terraza en Ciudad Monumental,927 920 167,Ciudad Monumental,Cáceres Capital,16,/es/comprar/vivienda/caceres-capital/parking-terraza-no-amueblado/159708774/d?from=list,4,1,100,No,3,No,Yes,No,No,No,No,20790,15000.0,200.0,150.0,71.65,250.0,55.97083333333333,50000,76528.88898037882,212.58024716771897,676.3333333333334,4.8933870339873735,2/3,94.73684210526315
20659,6407c4bd4d7c3f56aba5576c,59000,Casa o chalet,Casa o chalet con 1 baño en Nuevo Cáceres,916 357 265,Nuevo Cáceres,Cáceres Capital,36,/es/comprar/vivienda/caceres-capital/nuevo-caceres/176584848/d?from=list,0,1,91,No,0,No,No,No,No,No,No,20819,5900.0,177.5,136.5,21.6,159.0,41.21666666666667,0,0.0,0.0,582.0,9.999075500770417,1/3,46.15384615384615
20688,6407c4bd4d7c3f56aba55789,61000,Piso,Piso con aire acondicionado en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado/176982902/d?from=list,3,1,75,No,3,No,No,No,Yes,No,No,20848,6100.0,137.5,112.5,22.700000000000003,161.0,36.141666666666666,0,0.0,0.0,560.6666666666666,9.38047690014903,1/3,57.69230769230769
20689,6407c4bd4d7c3f56aba5578a,94000,Piso,Piso con terraza en Aguas Vivas - La Zambomba,927 920 583,Aguas Vivas - La Zambomba,Cáceres Capital,7,/es/comprar/vivienda/caceres-capital/terraza/165571634/d?from=list,4,1,110,No,1,No,Yes,No,No,No,No,20849,9400.0,225.0,165.0,40.85,194.0,52.07083333333333,0,0.0,0.0,686.6666666666666,7.61515,1/3,16.666666666666668
21050,6407c4bd4d7c3f56aba558f3,44000,Piso,Piso con 1 baño en Ciudad Monumental,930 441 809,Ciudad Monumental,Cáceres Capital,39,/es/comprar/vivienda/caceres-capital/ciudad-monumental/176254260/d?from=list,1,1,47,No,0,No,No,No,No,No,No,21210,4400.0,132.5,70.5,13.350000000000003,156.0,31.02916666666667,0,0.0,0.0,494.0,11.478615702479338,1/3,9.782608695652174
21052,6407c4bd4d7c3f56aba558f5,40000,Casa o chalet,Casa o chalet con calefacción en Ciudad Monumental,927 135 098,Ciudad Monumental,Cáceres Capital,8,/es/comprar/vivienda/caceres-capital/calefaccion-no-amueblado/150538964/d?from=list,1,1,29,No,0,No,No,Yes,No,No,No,21212,4000.0,177.5,43.5,11.15,160.0,32.67916666666667,0,0.0,0.0,458.0,11.599659090909093,1/3,6.521739130434782
21056,6407c4bd4d7c3f56aba558f9,148000,Dúplex,Dúplex con calefacción en Centro,927 136 129,Centro,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/165215396/d?from=list,4,2,125,No,2,No,No,Yes,No,No,No,21216,14800.0,262.5,187.5,70.55000000000001,248.0,64.04583333333333,48000,73467.73342116368,204.0770372810102,736.3333333333334,5.618525552627878,2/3,85.0
21081,6407c4bd4d7c3f56aba55912,105000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,15,/es/comprar/vivienda/caceres-capital/terraza-ascensor-internet-no-amueblado/176863868/d?from=list,3,2,80,Yes,0,No,Yes,No,No,No,No,21241,10500.0,150.0,120.0,56.9,205.0,44.324999999999996,5000,7652.888898037882,21.258024716771896,687.7,7.465403703398738,1/3,40.36144578313253
21082,6407c4bd4d7c3f56aba55913,106900,Piso,Piso con terraza en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,16,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-patio/176414968/d?from=list,2,1,70,Yes,1,No,No,No,No,No,No,21242,10690.0,125.0,105.0,57.945,206.9,41.23708333333334,6900,10560.986679292278,29.33607410914522,594.8333333333334,6.2911221106902575,1/3,48.507462686567166
21095,6407c4bd4d7c3f56aba55920,126000,Piso,Piso con ascensor en Mejostilla,951 986 014,Mejostilla,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/calefaccion-parking-trastero-ascensor/176844150/d?from=list,3,2,108,Yes,2,No,No,No,No,No,No,21255,12600.0,220.0,162.0,68.44999999999999,226.0,56.37083333333334,26000,39795.02226979699,110.54172852721386,649.1666666666666,5.787049257673433,3/3,7.6923076923076925
21110,6407c4bd4d7c3f56aba5592f,139000,Piso,Piso con calefacción en Centro,927 136 129,Centro,Cáceres Capital,35,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion/162794030/d?from=list,4,3,130,No,2,No,No,Yes,No,No,No,21270,13900.0,275.0,195.0,65.60000000000001,239.0,64.55,39000,59692.533404695496,165.81259279082082,756.3333333333334,6.311648886510151,2/3,66.17647058823529
21111,6407c4bd4d7c3f56aba55930,89900,Piso,Piso con 1 baño en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/parking/176788810/d?from=list,2,1,60,No,2,No,No,No,No,No,No,21271,8990.0,100.0,90.0,38.595,189.9,34.874583333333334,0,0.0,0.0,508.6666666666667,5.749322479522704,3/3,37.1900826446281
21129,6407c4bd4d7c3f56aba55942,45000,Piso,Piso con aire acondicionado en La Cañada,927 920 171,La Cañada,Cáceres Capital,20,/es/comprar/vivienda/caceres-capital/aire-acondicionado-trastero/176804972/d?from=list,3,1,80,No,4,No,No,No,Yes,No,No,21289,4500.0,150.0,120.0,13.9,155.0,36.574999999999996,0,0.0,0.0,570.6666666666666,12.947676767676764,3/3,66.07142857142857
21130,6407c4bd4d7c3f56aba55943,105000,Piso,Piso con ascensor en Centro,927 135 106,Centro,Cáceres Capital,21,/es/comprar/vivienda/caceres-capital/ascensor/154912127/d?from=list,3,1,85,Yes,5,No,No,No,No,No,No,21290,10500.0,162.5,127.5,56.9,205.0,45.99166666666667,5000,7652.888898037882,21.258024716771896,643.8333333333334,6.9190037033987375,1/3,40.36144578313253
21150,6407c4bd4d7c3f56aba55957,51000,Piso,Piso con 1 baño en Mejostilla,927 920 847,Mejostilla,Cáceres Capital,25,/es/comprar/vivienda/caceres-capital/mejostilla/176100513/d?from=list,3,1,75,No,2,No,No,No,No,No,No,21310,5100.0,137.5,112.5,17.200000000000003,151.0,34.85,0,0.0,0.0,560.6666666666666,11.24741532976827,2/3,22.22222222222222
21151,6407c4bd4d7c3f56aba55958,140000,Piso,Piso con terraza en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor/165239131/d?from=list,4,2,90,Yes,3,No,No,No,No,No,No,21311,14000.0,175.0,135.0,76.15,240.0,52.17916666666667,40000,61223.11118430306,170.06419773417517,668.1666666666666,5.351079627189897,2/3,71.76470588235294
21173,6407c4bd4d7c3f56aba5596e,82000,Piso,Piso con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/176100185/d?from=list,4,1,80,No,2,No,Yes,No,No,No,No,21333,8200.0,150.0,120.0,34.25,182.0,40.520833333333336,0,0.0,0.0,656.3333333333334,8.192627494456763,3/3,42.3728813559322
21174,6407c4bd4d7c3f56aba5596f,105000,Piso,Piso con 2 baños en Centro,927 920 583,Centro,Cáceres Capital,29,/es/comprar/vivienda/caceres-capital/centro/161414050/d?from=list,5,2,195,No,2,No,No,No,No,No,No,21334,10500.0,437.5,292.5,46.9,205.0,81.825,5000,7652.888898037882,21.258024716771896,1016.3333333333334,10.959003703398738,1/3,40.36144578313253
21198,6407c4bd4d7c3f56aba55987,115000,Piso,Piso con terraza en Mejostilla,927 920 478,Mejostilla,Cáceres Capital,32,/es/comprar/vivienda/caceres-capital/parking-terraza-trastero-ascensor-parking-no-amueblado/176680699/d?from=list,3,2,100,Yes,0,No,No,No,No,Yes,No,21358,11500.0,200.0,150.0,62.400000000000006,215.0,52.28333333333333,15000,22958.666694113646,63.77407415031569,656.7,6.487711110196212,1/3,74.6268656716418
21199,6407c4bd4d7c3f56aba55988,80000,Piso,Piso con terraza en Ciudad Monumental,927 920 583,Ciudad Monumental,Cáceres Capital,47,/es/comprar/vivienda/caceres-capital/terraza/160030202/d?from=list,3,1,140,No,2,No,Yes,No,No,No,No,21359,8000.0,300.0,210.0,33.15,180.0,60.262499999999996,0,0.0,0.0,760.6666666666666,9.550965909090907,3/3,7.024793388429752
21200,6407c4bd4d7c3f56aba55989,124900,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,37,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-no-amueblado/176204766/d?from=list,2,1,60,No,0,No,Yes,Yes,No,No,No,21360,12490.0,100.0,90.0,57.845000000000006,224.9,39.39541666666667,24900,38111.38671222866,105.86496308952405,646.1666666666666,6.01087544292571,2/3,7.352941176470589
21228,6407c4bd4d7c3f56aba559a5,124900,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-no-amueblado/165655631/d?from=list,2,1,60,No,0,No,Yes,Yes,No,No,No,21388,12490.0,100.0,90.0,57.845000000000006,224.9,39.39541666666667,24900,38111.38671222866,105.86496308952405,646.1666666666666,6.01087544292571,2/3,7.352941176470589
21257,6407c4bd4d7c3f56aba559c2,110000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,64,/es/comprar/vivienda/caceres-capital/terraza-ascensor-amueblado/165451489/d?from=list,4,2,95,Yes,0,No,Yes,No,No,No,No,21417,11000.0,187.5,142.5,59.650000000000006,210.0,49.97083333333333,10000,15305.777796075765,42.51604943354379,708.3,7.389757406797474,1/3,56.02409638554217
21620,6407c4bd4d7c3f56aba55b2d,130000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor-no-amueblado/164912895/d?from=list,2,1,90,Yes,0,No,Yes,No,No,No,No,21780,13000.0,175.0,135.0,70.65,230.0,50.887499999999996,30000,45917.33338822729,127.54814830063138,683.1,6.055972220392424,2/3,35.588235294117645
21632,6407c4bd4d7c3f56aba55b39,93900,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,45,/es/comprar/vivienda/caceres-capital/terraza-ascensor-no-amueblado/164354806/d?from=list,3,1,75,Yes,0,No,Yes,No,No,No,No,21792,9390.0,137.5,112.5,50.795,193.9,41.224583333333335,0,0.0,0.0,684.7,7.721704999999999,1/3,3.6144578313253017
21633,6407c4bd4d7c3f56aba55b3a,119900,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor-amueblado/164322612/d?from=list,4,2,115,Yes,0,No,Yes,No,No,No,No,21793,11990.0,237.5,172.5,65.095,219.9,57.91625,19900,30458.497814190774,84.60693837275215,722.2,6.956121739526974,1/3,86.74698795180724
21641,6407c4bd4d7c3f56aba55b42,145000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza-ascensor-amueblado-internet/164318681/d?from=list,3,1,97,Yes,0,No,Yes,No,No,No,No,21801,14500.0,192.5,145.5,78.9,245.0,55.15833333333333,45000,68876.00008234095,191.32222245094707,697.9,5.417033330588636,2/3,81.47058823529412
21650,6407c4bd4d7c3f56aba55b4b,105990,Piso,Piso con terraza en Mejostilla,927 920 478,Mejostilla,Cáceres Capital,106,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-ascensor-no-amueblado/163906373/d?from=list,3,2,90,Yes,0,No,Yes,No,No,No,No,21810,10599.0,175.0,135.0,57.444500000000005,205.99,47.78620833333334,5990,9168.160899849385,25.467113610692735,661.1,7.054160136671688,1/3,44.776119402985074
21652,6407c4bd4d7c3f56aba55b4d,130000,Piso,Piso con terraza en Centro,927 920 478,Centro,Cáceres Capital,104,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-ascensor-amueblado-parking/163730539/d?from=list,3,1,94,Yes,0,No,No,No,No,Yes,No,21812,13000.0,185.0,141.0,70.65,230.0,52.22083333333333,30000,45917.33338822729,127.54814830063138,757.3,6.930372220392423,2/3,35.588235294117645
21665,6407c4bd4d7c3f56aba55b5a,68900,Piso,Piso con ascensor en Nuevo Cáceres,927 920 478,Nuevo Cáceres,Cáceres Capital,134,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor-amueblado/164946890/d?from=list,3,1,88,Yes,0,No,No,No,Yes,No,No,21825,6890.0,170.0,132.0,37.045,168.9,42.32875000000001,0,0.0,0.0,623.8333333333334,9.207091964639135,1/3,84.61538461538461
21681,6407c4bd4d7c3f56aba55b6a,85000,Casa o chalet,Casa o chalet con 1 baño en Ciudad Monumental,927 135 081,Ciudad Monumental,Cáceres Capital,33,/es/comprar/vivienda/caceres-capital/parking-trastero/176657564/d?from=list,2,1,68,No,0,No,No,No,No,No,No,21841,8500.0,120.0,102.0,35.9,185.0,36.90833333333333,0,0.0,0.0,524.6666666666666,6.260000000000001,3/3,20.24793388429752
21698,6407c4bd4d7c3f56aba55b7b,105000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/176099885/d?from=list,3,1,117,Yes,3,No,No,No,No,No,No,21858,10500.0,242.5,175.5,56.9,205.0,56.65833333333333,5000,7652.888898037882,21.258024716771896,686.3333333333334,7.301003703398737,1/3,40.36144578313253
21699,6407c4bd4d7c3f56aba55b7c,129900,Piso,Piso con calefacción en Ciudad Monumental,927 136 129,Ciudad Monumental,Cáceres Capital,53,/es/comprar/vivienda/caceres-capital/calefaccion/165665034/d?from=list,3,3,136,No,2,No,No,Yes,No,No,No,21859,12990.0,290.0,204.0,60.595000000000006,229.9,65.37458333333333,29900,45764.27561026654,127.12298780629594,749.3333333333334,6.6820291463244486,2/3,46.05263157894736
21718,6407c4bd4d7c3f56aba55b8f,105000,Casa o chalet,Casa o chalet con terraza en Centro,927 920 764,Centro,Cáceres Capital,36,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/165206377/d?from=list,4,1,107,No,0,No,Yes,No,Yes,No,No,21878,10500.0,217.5,160.5,46.9,205.0,52.49166666666667,5000,7652.888898037882,21.258024716771896,723.8333333333334,7.801003703398739,1/3,40.36144578313253
21719,6407c4bd4d7c3f56aba55b90,70000,Piso,Piso con aire acondicionado en Nuevo Cáceres,927 920 171,Nuevo Cáceres,Cáceres Capital,42,/es/comprar/vivienda/caceres-capital/aire-acondicionado/162994795/d?from=list,3,1,84,No,1,No,No,No,Yes,No,No,21879,7000.0,160.0,126.0,27.65,170.0,40.30416666666667,0,0.0,0.0,578.6666666666666,8.390064935064935,1/3,96.15384615384616
21743,6407c4bd4d7c3f56aba55ba8,128000,Dúplex,"Dúplex con calefacción en Luis Grande Baudesson, Ciudad Monumental",927 920 342,Ciudad Monumental,Cáceres Capital,9,/es/comprar/vivienda/caceres-capital/calefaccion/164485886/d?from=list,1,2,96,No,2,No,No,Yes,No,No,No,21903,12800.0,190.0,144.0,59.550000000000004,228.0,51.79583333333333,28000,42856.177829012144,119.04493841392262,592.0,5.053910739032928,2/3,42.5438596491228
21796,6407c4bd4d7c3f56aba55bdd,128000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,18,/es/comprar/vivienda/caceres-capital/calefaccion-trastero-ascensor/176099976/d?from=list,4,2,125,Yes,5,No,No,No,No,No,No,21956,12800.0,262.5,187.5,69.55000000000001,228.0,62.29583333333333,28000,42856.177829012144,119.04493841392262,723.1666666666666,6.501910739032928,2/3,21.764705882352942
21797,6407c4bd4d7c3f56aba55bde,116000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,54,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero/176395414/d?from=list,3,1,108,No,1,No,Yes,No,No,No,No,21957,11600.0,220.0,162.0,52.95,216.0,54.24583333333334,16000,24489.24447372122,68.02567909367006,711.8333333333334,7.074741850875959,1/3,81.02409638554218
21826,6407c4bd4d7c3f56aba55bfb,115000,Piso,Piso con terraza en Centro,927 920 847,Centro,Cáceres Capital,27,/es/comprar/vivienda/caceres-capital/terraza/176100097/d?from=list,4,1,68,No,4,No,Yes,No,No,No,No,21986,11500.0,120.0,102.0,52.400000000000006,215.0,40.78333333333333,15000,22958.666694113646,63.77407415031569,684.8333333333334,6.963311110196211,1/3,72.59036144578315
22189,6407c4bd4d7c3f56aba55d66,100000,Piso,Piso con ascensor en Centro,927 920 764,Centro,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/165357969/d?from=list,3,1,77,Yes,3,No,No,No,No,No,No,22349,10000.0,142.5,115.5,54.15,200.0,42.67916666666667,0,0.0,0.0,635.8333333333334,7.117850000000001,1/3,26.80722891566265
22198,6407c4bd4d7c3f56aba55d6f,150000,Piso,Piso con terraza en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,90,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-parking-terraza/165358020/d?from=list,4,2,90,No,0,No,Yes,Yes,No,No,No,22358,15000.0,175.0,135.0,71.65,250.0,52.637499999999996,50000,76528.88898037882,212.58024716771897,666.3333333333334,4.8133870339873726,3/3,96.15384615384616
22214,6407c4bd4d7c3f56aba55d7f,115000,Piso,Piso con terraza en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-ascensor-amueblado/165325008/d?from=list,3,1,80,Yes,0,No,Yes,No,No,No,No,22374,11500.0,150.0,120.0,62.400000000000006,215.0,45.61666666666667,15000,22958.666694113646,63.77407415031569,655.1,6.548511110196212,1/3,74.6268656716418
22223,6407c4bd4d7c3f56aba55d88,115000,Piso,Piso con terraza en Ciudad Monumental,927 920 764,Ciudad Monumental,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-parking-terraza-trastero-patio/165358122/d?from=list,3,1,100,No,0,No,Yes,No,Yes,No,No,22383,11500.0,200.0,150.0,52.400000000000006,215.0,51.449999999999996,15000,22958.666694113646,63.77407415031569,662.3333333333334,6.565311110196212,2/3,3.508771929824561
22240,6407c4bd4d7c3f56aba55d99,50000,Casa o chalet,Casa o chalet con aire acondicionado en La Cañada,927 920 764,La Cañada,Cáceres Capital,34,/es/comprar/vivienda/caceres-capital/aire-acondicionado-patio/165358077/d?from=list,4,1,107,No,0,No,No,No,Yes,No,No,22400,5000.0,217.5,160.5,16.65,150.0,45.387499999999996,0,0.0,0.0,652.6666666666666,13.249727272727272,3/3,80.35714285714286
22242,6407c4bd4d7c3f56aba55d9b,118000,Casa o chalet,Casa o chalet con terraza en Mejostilla,927 920 764,Mejostilla,Cáceres Capital,74,/es/comprar/vivienda/caceres-capital/aire-acondicionado-terraza/165324903/d?from=list,6,2,140,No,0,No,Yes,No,Yes,No,No,22402,11800.0,300.0,210.0,54.050000000000004,218.0,65.17083333333333,18000,27550.400032936373,76.52888898037882,767.6666666666666,7.511603332235453,1/3,82.83582089552239
22254,6407c4bd4d7c3f56aba55da7,65840,Piso,"Piso con ascensor en De la Constitucion, La Cañada",911 227 139,La Cañada,Cáceres Capital,1,/es/comprar/vivienda/caceres-capital/aire-acondicionado-ascensor/164597854/d?from=list,3,1,91,Yes,3,No,No,No,No,No,No,22414,6584.0,177.5,136.5,35.362,165.84,42.9335,0,0.0,0.0,626.8333333333334,9.674690710261793,1/3,15.753424657534246
22283,6407c4bd4d7c3f56aba55dc4,125000,Apartamento,Apartamento con ascensor en Centro,927 920 847,Centro,Cáceres Capital,5,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-ascensor/176100361/d?from=list,2,1,85,Yes,7,No,No,No,No,No,No,22443,12500.0,162.5,127.5,67.9,225.0,48.574999999999996,25000,38264.44449018941,106.29012358385948,626.1666666666666,5.655618516993685,2/3,13.823529411764707
22284,6407c4bd4d7c3f56aba55dc5,130000,Piso,Piso con terraza en Centro,927 920 171,Centro,Cáceres Capital,85,/es/comprar/vivienda/caceres-capital/terraza/161414569/d?from=list,6,2,150,No,2,No,Yes,No,No,No,No,22444,13000.0,325.0,225.0,60.65,230.0,70.05416666666666,30000,45917.33338822729,127.54814830063138,821.8333333333334,7.490772220392423,2/3,35.588235294117645
22301,6407c4bd4d7c3f56aba55dd6,77000,Piso,Piso con terraza en Ciudad Monumental,927 920 847,Ciudad Monumental,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/terraza/176100428/d?from=list,3,1,85,No,3,No,Yes,No,No,No,No,22461,7700.0,162.5,127.5,31.5,177.0,41.541666666666664,0,0.0,0.0,647.3333333333334,8.582644628099175,1/3,94.02173913043478
22339,6407c4bd4d7c3f56aba55dfc,115000,Piso,Piso con ascensor en Centro,927 920 847,Centro,Cáceres Capital,11,/es/comprar/vivienda/caceres-capital/calefaccion-ascensor/176099044/d?from=list,3,1,88,Yes,1,No,No,No,No,No,No,22499,11500.0,170.0,132.0,62.400000000000006,215.0,48.28333333333333,15000,22958.666694113646,63.77407415031569,646.8333333333334,6.417311110196211,1/3,72.59036144578315
22340,6407c4bd4d7c3f56aba55dfd,59900,Piso,Piso con 1 baño en Mejostilla,927 131 359,Mejostilla,Cáceres Capital,112,/es/comprar/vivienda/caceres-capital/mejostilla/159406875/d?from=list,3,1,65,No,2,No,No,No,No,No,No,22500,5990.0,112.5,97.5,22.095,159.9,32.66625,0,0.0,0.0,540.6666666666666,9.251790863560478,2/3,46.66666666666667
22384,6407c4bd4d7c3f56aba55e29,93000,Piso,Piso con terraza en Nuevo Cáceres,927 920 847,Nuevo Cáceres,Cáceres Capital,48,/es/comprar/vivienda/caceres-capital/calefaccion-terraza-ascensor/176100240/d?from=list,4,1,90,Yes,5,No,No,No,No,No,No,22544,9300.0,175.0,135.0,50.300000000000004,193.0,46.10833333333333,0,0.0,0.0,639.8333333333334,7.124700000000001,3/3,81.35593220338983
22433,6407c4bd4d7c3f56aba55e5a,125000,Apartamento,Apartamento con terraza en Centro,927 920 847,Centro,Cáceres Capital,12,/es/comprar/vivienda/caceres-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor/176099517/d?from=list,2,1,65,Yes,1,No,No,No,No,No,No,22593,12500.0,112.5,97.5,67.9,225.0,41.90833333333333,25000,38264.44449018941,106.29012358385948,606.1666666666666,5.495618516993686,2/3,13.823529411764707
